Topology,R1,R2,R3,C1,C2,C3,RA,RB,K_calc,Q_calc,f0_calc,SampleID,FamilyLabel,ResponseType
ACTIVE_OTHER_CASCADED_VCVS,175635.58931196,175635.58931196,103678.955529149,1.23157383927885e-10,1.23157383927885e-10,1.01703721136433e-11,10020.5786171388,5789.70399872941,2.09443795928957,0.650509484972607,79146.8649679471,2112,ACTIVE_OTHER,LPF
ACTIVE_OTHER_CASCADED_VCVS,96300.1995826337,96300.1995826337,8391.05067844781,1.76681336123664e-12,1.76681336123664e-12,3.02903445863809e-12,10249.3270791027,7907.39068739914,4.2992951673255,1.27947846866139,3598608.03061003,2188,ACTIVE_OTHER,BPF
PASSIVE_RLC_BPF,102.156282464074,NaN,NaN,4.11141582305076e-12,NaN,NaN,NaN,NaN,1,10,462316.707444277,215,PASSIVE,BPF
VCVS_LPF,60791.2038549448,60791.2038549448,NaN,3.31423494356246e-12,3.31423494356246e-12,NaN,9816.94023860831,9023.71269214192,1.9191980874706,0.925238925289927,789943.619932703,1148,VCVS,LPF
VCVS_LPF,910101.048132885,910101.048132885,NaN,2.05698004984669e-12,2.05698004984669e-12,NaN,9883.52040241766,9737.31489901483,1.98520714305734,0.985422781761365,85015.9549649102,1310,VCVS,LPF
MFB_LPF,142.160834542188,29785.093217847,243.218385259818,8.01188371219853e-11,1.88335584530801e-10,NaN,NaN,NaN,-1.71086773683536,0.0216763065711922,481380.993247223,1420,MFB,LPF
MFB_BPF,1467.62278059842,1276829.43980314,NaN,2.00279177923791e-10,5.28620218213306e-10,NaN,NaN,NaN,-1288966.96239073,13.1668356929829,11299.4337664578,1801,MFB,BPF
PASSIVE_RC,11159.682481794,NaN,NaN,4.38220902550938e-10,NaN,NaN,NaN,NaN,1,NaN,32544.3202225273,240,PASSIVE,HPF
PASSIVE_RC,179976.87626194,NaN,NaN,2.29216065071383e-12,NaN,NaN,NaN,NaN,1,NaN,385796.576166059,468,PASSIVE,LPF
MFB_BPF,3810.51661058393,419180.693963224,NaN,1.21628174014962e-10,6.43945922148418e-10,NaN,NaN,NaN,-407536.717912814,3.83409852134958,14229.3733281918,1401,MFB,BPF
MFB_HPF,3215.55984465632,213.86458836837,NaN,8.1284575964862e-10,2.29337337342654e-10,2.34758618742364e-10,NaN,NaN,-0.288810781080837,2.4396219825693,827130.884670264,1511,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,78250.9984806385,78250.9984806385,16669.0648048149,1.19964529008876e-10,1.19964529008876e-10,1.50641860946169e-10,10016.4232409901,11988.196845647,2.36901335568756,0.882747131663388,40167.9036448049,2312,ACTIVE_OTHER,LPF
PASSIVE_RLC_BSF,7407.13559850647,NaN,NaN,2.90539946689593e-10,NaN,NaN,NaN,NaN,1,0.2,696210.400433665,191,PASSIVE,BSF
MFB_LPF,33053504095.3048,8969.22511886874,114306744347.346,1.02772651923641e-10,1.10700714405675e-11,NaN,NaN,NaN,-3.458233778112,0.000853502804239003,147.364457037166,1476,MFB,LPF
PASSIVE_RC,659007.476843599,NaN,NaN,3.73732847373754e-10,NaN,NaN,NaN,NaN,1,NaN,646.202330608317,151,PASSIVE,HPF
VCVS_BPF,1029.08482131594,1029.08482131594,NaN,6.19881275945502e-11,6.19881275945502e-11,NaN,10079.8378026112,1404.38368369906,1.13932602004124,0.53743966475103,2494941.92404832,1224,VCVS,BPF
MFB_BPF,7032.52440680745,45595319558.2211,NaN,1.8892610296189e-11,1.88098733432808e-11,NaN,NaN,NaN,-7559670.74670978,1273.13209464251,471.48236887626,1921,MFB,BPF
VCVS_HPF,12251.2273603551,12251.2273603551,NaN,5.12494952369117e-12,5.12494952369117e-12,NaN,9968.07816798865,6160.59947228252,1.61803282121789,0.723606186422803,2534842.26436963,1169,VCVS,HPF
PASSIVE_RC,52719.672200641,NaN,NaN,5.34772902794797e-10,NaN,NaN,NaN,NaN,1,NaN,5645.1831578145,677,PASSIVE,LPF
MFB_LPF,13211467983.1784,5865.91292246511,26446555608.7349,4.60933753788156e-11,1.53642607988917e-11,NaN,NaN,NaN,-2.0017878136183,0.000815729895218774,480.167404858169,2061,MFB,LPF
VCVS_BSF,543917.435653265,543917.435653265,NaN,2.45768533175901e-10,2.45768533175901e-10,NaN,9957.92347288257,6639.73668315553,1.6667792438089,1.50050676829162,1190.58627988864,778,VCVS,BSF
ACTIVE_OTHER_CASCADED_VCVS,43533.2521838588,43533.2521838588,7252.59708587951,8.37790071182087e-11,8.37790071182087e-11,3.35909149446637e-10,9939.90373465008,12386.049592838,3.16626394629764,0.977613555879996,54483.3533397631,2754,ACTIVE_OTHER,HPF
MFB_HPF,1072.90213406707,58955.766637792,NaN,1.12513321978985e-11,2.49673593095372e-10,3.40418675241894e-10,NaN,NaN,-30.2558549738205,0.00216161218559625,68641.052990396,1501,MFB,HPF
MFB_BPF,37332.5622315569,764774104.931374,NaN,1.4930700140952e-11,6.74917173254766e-10,NaN,NaN,NaN,-39688.2293183018,20.8273821002291,296.718291322947,1837,MFB,BPF
PASSIVE_RC,46406.2156938658,NaN,NaN,2.66466813985755e-10,NaN,NaN,NaN,NaN,1,NaN,12870.6608952865,56,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,16575.2947723404,16575.2947723404,442253.30184021,1.40138571060316e-11,1.40138571060316e-11,2.20800660940036e-12,9936.77692475429,12089.1285303201,2.64981198603409,0.915322751842532,424079.941284103,2408,ACTIVE_OTHER,LPF
VCVS_BPF,1323.40150548528,1323.40150548528,NaN,5.45904162420963e-12,5.45904162420963e-12,NaN,9826.58111184834,1050.14045024993,1.10686732631594,0.528224996536554,22029878.4812184,841,VCVS,BPF
MFB_HPF,7498.71610862126,6630.17415462454,NaN,8.80550466950803e-10,4.26613921328646e-10,6.09460111831927e-11,NaN,NaN,-0.0692135357036814,1.81096044145447,139982.598912119,1840,MFB,HPF
VCVS_LPF,390813.367535711,390813.367535711,NaN,7.40016837511169e-11,7.40016837511169e-11,NaN,9938.21994046405,8000.91671312768,1.80506536996142,0.836865862668752,5503.12173864411,1156,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,789768.016990723,789768.016990723,8209.90255981884,4.28760293919588e-12,4.28760293919588e-12,2.0621934926304e-10,9991.90022212631,3856.68071738529,2.33169100985447,1.19415870909129,70503.1329883276,2737,ACTIVE_OTHER,BSF
PASSIVE_RC,4622.36066848378,NaN,NaN,2.42433374918358e-12,NaN,NaN,NaN,NaN,1,NaN,14202470.4771368,44,PASSIVE,LPF
PASSIVE_RC,7198.07358051621,NaN,NaN,1.22474146389304e-12,NaN,NaN,NaN,NaN,1,NaN,18053417.6216063,663,PASSIVE,LPF
PASSIVE_RC,634234.133711951,NaN,NaN,1.21726708700573e-10,NaN,NaN,NaN,NaN,1,NaN,2061.50617769802,302,PASSIVE,LPF
VCVS_LPF,92035.8608631211,92035.8608631211,NaN,2.60333294485376e-12,2.60333294485376e-12,NaN,10123.7060155348,11761.7167969851,2.16179952074238,1.19303200695576,664252.715369952,1242,VCVS,LPF
PASSIVE_RC,37196.9286108639,NaN,NaN,1.93650551909301e-11,NaN,NaN,NaN,NaN,1,NaN,220950.155401703,665,PASSIVE,LPF
VCVS_BPF,7313.11515813338,7313.11515813338,NaN,1.19574383798023e-10,1.19574383798023e-10,NaN,10211.9771889629,7221.81678398319,1.70719084564628,0.773509374243178,182003.427999329,932,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,790774.187921504,790774.187921504,1048.08285207954,1.43907675098924e-11,1.43907675098924e-11,2.34019811616774e-12,9965.76434367238,11788.3956011595,2.59685066199618,0.88810020347748,32451553.3129698,2613,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,10837.8036018206,10837.8036018206,127749.405100822,3.31256518024567e-10,3.31256518024567e-10,1.80422098469209e-12,9992.01237420399,7725.7047462798,3.06712847221891,0.801176116433121,367422.078584498,2743,ACTIVE_OTHER,LPF
MFB_LPF,1310341776.90508,58984.9451192519,1821367472.86879,4.50754677662745e-11,7.4567710118085e-11,NaN,NaN,NaN,-1.38999420225364,0.0044241812045711,264.853202818897,1868,MFB,LPF
ACTIVE_OTHER_CASCADED_VCVS,223413.41394451,223413.41394451,16203.8997495676,1.48335443691251e-12,1.48335443691251e-12,1.78108245918992e-11,10012.4054895148,6128.64646067643,2.14146189419166,0.659365974044572,515855.827082222,2500,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,20755.2490423644,20755.2490423644,43961.4085974223,1.42210425054502e-10,1.42210425054502e-10,4.54905971906805e-12,10174.8870389906,3409.34816519666,1.85958710477198,0.787756313183981,424881.710157539,2353,ACTIVE_OTHER,BSF
ACTIVE_OTHER_CASCADED_VCVS,726179.259543332,726179.259543332,1198.26113569135,3.32396376329502e-10,3.32396376329502e-10,3.11501632669814e-12,9960.9667617813,5365.60400721524,2.08264965336421,0.64583519049627,21319894.474418,2724,ACTIVE_OTHER,LPF
ACTIVE_OTHER_CASCADED_VCVS,36604.9425131528,36604.9425131528,1036.4029021071,2.59184395841024e-10,2.59184395841024e-10,1.48207215898139e-10,10269.1343717737,7071.47638612161,2.40331114906206,1.23632279807573,526462.114594396,2676,ACTIVE_OTHER,BSF
PASSIVE_RC,29801.6805317627,NaN,NaN,4.51810134611814e-12,NaN,NaN,NaN,NaN,1,NaN,1182016.14452463,433,PASSIVE,HPF
PASSIVE_RLC_BSF,464.42575072455,NaN,NaN,1.12763217889337e-10,NaN,NaN,NaN,NaN,1,10,244.413286030376,459,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,62919.0316649653,62919.0316649653,178308.722049557,5.9624466121735e-10,5.9624466121735e-10,8.5509352835381e-10,10177.2295593443,7974.29132258156,2.17921227945388,0.692219871188471,2643.1296779903,2377,ACTIVE_OTHER,LPF
MFB_HPF,5571.88042701303,177296791.871532,NaN,1.20917952788855e-10,4.42202516717565e-10,8.64572190205956e-11,NaN,NaN,-0.715007300624461,0.00236004408493929,818.950331690998,1521,MFB,HPF
VCVS_BSF,23133.4783913263,23133.4783913263,NaN,5.7856815243368e-12,5.7856815243368e-12,NaN,9726.75638473581,4320.29299870707,1.44416584808137,0.899548900106443,1189117.22089342,795,VCVS,BSF
VCVS_HPF,2316.98072177596,2316.98072177596,NaN,5.05888300206811e-12,5.05888300206811e-12,NaN,9680.48555826218,7623.53287456569,1.78751554647578,0.824752842886674,13578227.3419573,1352,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,656624.671654136,656624.671654136,92889.4618028332,2.52131139505493e-11,2.52131139505493e-11,7.60920225483794e-11,9987.36132749992,12438.5360233281,4.83117290880192,1.25194403264598,16065.2982045454,2534,ACTIVE_OTHER,HPF
ACTIVE_OTHER_CASCADED_VCVS,18533.0782428668,18533.0782428668,44131.8350734676,5.80014529268694e-10,5.80014529268694e-10,7.47060205617802e-10,9891.59325964167,2636.32431504512,1.57380746557612,0.572952153063768,9816.62690814159,2215,ACTIVE_OTHER,LPF
VCVS_BSF,260904.464928263,260904.464928263,NaN,4.96901886854503e-10,4.96901886854503e-10,NaN,10288.4595018944,599.716672107396,1.05829023013571,0.53094914802897,1227.63136113721,969,VCVS,BSF
VCVS_BPF,707637.693480566,707637.693480566,NaN,1.84125194368396e-12,1.84125194368396e-12,NaN,10249.3378372002,1149.81705252555,1.11218452067725,0.529712787585972,122150.698587895,809,VCVS,BPF
MFB_BPF,40951.9733411392,802.956158645281,NaN,5.26761196770206e-10,2.70227939298363e-11,NaN,NaN,NaN,-903638.896948538,0.0301675551790738,232629.499037595,1723,MFB,BPF
PASSIVE_RLC_BPF,84.2596294672515,NaN,NaN,2.09861259001093e-12,NaN,NaN,NaN,NaN,1,10,6265.61296672225,577,PASSIVE,BPF
MFB_LPF,604569720.898031,10493.2689479235,717770058.505208,4.8927959742127e-11,1.02551552036308e-09,NaN,NaN,NaN,-1.18724116292002,0.000835134222725307,258.894240289265,1783,MFB,LPF
PASSIVE_RC,689640.578191674,NaN,NaN,2.8093440146355e-12,NaN,NaN,NaN,NaN,1,NaN,82147.1311276326,282,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,636194.96519201,636194.96519201,14029.4365438666,7.04086600666441e-12,7.04086600666441e-12,3.88269513016376e-10,9761.37389449309,7003.83128291892,3.88357661142759,1.06661414697863,32374.2221952892,2288,ACTIVE_OTHER,BPF
PASSIVE_RC,89760.1146644891,NaN,NaN,5.2493431144293e-11,NaN,NaN,NaN,NaN,1,NaN,33777.8320771775,523,PASSIVE,HPF
MFB_LPF,91613.6902748182,81077.8953427573,177562.658075053,3.58409825618959e-11,1.61960088465374e-11,NaN,NaN,NaN,-1.93816729292761,0.429285473469561,55055.2987100666,1624,MFB,LPF
VCVS_BPF,7273.98274314,7273.98274314,NaN,3.42511803743109e-10,3.42511803743109e-10,NaN,9932.00149618128,13950.6821600867,2.40461941789382,1.6795979413075,63881.0906617601,919,VCVS,BPF
MFB_BPF,4007.87854111988,21405.9643967093,NaN,8.37582539809486e-11,1.39096095579441e-10,NaN,NaN,NaN,-1793785.49843453,1.11933552173409,159193.077620118,2016,MFB,BPF
MFB_BPF,4765.97107133782,21116074.1133354,NaN,6.37049658197099e-10,2.73580937131304e-11,NaN,NaN,NaN,-7669424.30101053,13.2259159025249,3800.21599822118,1459,MFB,BPF
VCVS_LPF,13908.4948226383,13908.4948226383,NaN,1.95107864120366e-10,1.95107864120366e-10,NaN,10013.588923473,4061.73163963678,1.40562196737631,0.627203824650302,58649.6228641299,1371,VCVS,LPF
PASSIVE_RLC_BSF,281.956479672948,NaN,NaN,1.41329516967594e-12,NaN,NaN,NaN,NaN,1,10,272991.936729267,578,PASSIVE,BSF
VCVS_BPF,69190.8712573058,69190.8712573058,NaN,1.4308275941316e-12,1.4308275941316e-12,NaN,10105.3205985369,750.953729481478,1.0743127070694,0.519295112800041,1607622.31248897,876,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,305816.486926588,305816.486926588,37830.4683060173,2.09885394640858e-11,2.09885394640858e-11,7.7543934895303e-11,10103.6382353269,3755.09732154334,1.44944477094556,0.662902320793033,39524.7944610316,2516,ACTIVE_OTHER,BSF
MFB_BPF,6429.46290801099,262684.391385565,NaN,9.9452281998014e-12,9.93909266402623e-11,NaN,NaN,NaN,-1564871.08232991,1.83800520155114,123178.497931712,1712,MFB,BPF
PASSIVE_RLC_BSF,780.627781680288,NaN,NaN,5.20142270293739e-10,NaN,NaN,NaN,NaN,1,10,3942.67776362416,16,PASSIVE,BSF
ACTIVE_OTHER_CASCADED_VCVS,4781.75434031406,4781.75434031406,4875.31149783567,2.05464567676416e-10,2.05464567676416e-10,5.5020967577897e-11,10129.7197864511,2430.92627612933,2.64882185436118,0.862913097723193,377656.817339035,2138,ACTIVE_OTHER,LPF
MFB_HPF,88534.8298019869,1618430.87683747,NaN,4.52980689056734e-11,3.66261708571239e-10,5.70158562796603e-10,NaN,NaN,-12.5868183030909,0.00864969347260949,920.073222915991,1901,MFB,HPF
ACTIVE_OTHER_CASCADED_VCVS,10334.5837934606,10334.5837934606,15373.1797826923,3.02459957641059e-11,3.02459957641059e-11,3.20745411633219e-10,9766.07541947002,7718.32500421906,2.9922167112724,0.789648807125662,270721.521324347,2747,ACTIVE_OTHER,HPF
MFB_BPF,10243.3073877732,31581082.3842752,NaN,8.99818581390299e-11,1.22107915059937e-10,NaN,NaN,NaN,-799495.417054809,27.4424613613187,2669.54432990208,1656,MFB,BPF
ACTIVE_OTHER_CASCADED_VCVS,3574.53323328077,3574.53323328077,58215.7900822764,3.42568350043273e-11,3.42568350043273e-11,5.18421346039817e-10,9894.07072173331,11900.796425239,5.25054431288105,1.43831363408429,652502.353236693,2289,ACTIVE_OTHER,LPF
ACTIVE_OTHER_CASCADED_VCVS,1527.48187672074,1527.48187672074,1238.34795856031,1.88029125061919e-12,1.88029125061919e-12,1.85198154539633e-12,10212.6000384444,8369.14423716978,2.03848457077563,0.689554747680698,62405471.2910996,2730,ACTIVE_OTHER,HPF
MFB_HPF,2517.1718811663,3324.42893890563,NaN,4.62731851221709e-11,1.17763275628758e-11,5.03366168986304e-10,NaN,NaN,-10.8781396322149,0.0109699763332828,714592.112714615,1477,MFB,HPF
MFB_LPF,190696.993290479,4403.6135435335,584067.762935312,8.18626641155638e-11,2.95488282565359e-10,NaN,NaN,NaN,-3.06280530624639,0.0443447554323032,20177.6621059176,1599,MFB,LPF
MFB_HPF,95811.4871677082,293.92915647615,NaN,7.91355882751205e-11,7.45352589604357e-11,5.18215236133841e-10,NaN,NaN,-6.54844738541943,0.806472270684727,152599.825049551,1643,MFB,HPF
VCVS_LPF,89018.0373257251,89018.0373257251,NaN,2.31003618054047e-10,2.31003618054047e-10,NaN,10181.7747154549,6244.0359921266,1.61325615294245,0.72111370973222,7739.68588004785,1254,VCVS,LPF
MFB_BPF,4588.80311414173,47391949.0881414,NaN,1.08719203702782e-10,1.33068417197074e-10,NaN,NaN,NaN,-1637666.94976993,50.554420670153,2837.44536103427,1821,MFB,BPF
VCVS_BSF,44428.7226262357,44428.7226262357,NaN,1.4065213804824e-12,1.4065213804824e-12,NaN,10248.7346086254,2974.68644852014,1.29024914412523,0.704472556618122,2546888.69920964,1023,VCVS,BSF
MFB_BPF,31701.4280705841,262658.92550809,NaN,2.70543793425211e-11,1.43626551314578e-10,NaN,NaN,NaN,-219627.35983647,1.05125438420774,27980.0497817387,1739,MFB,BPF
MFB_HPF,23529.4170163854,11524286538.5632,NaN,1.50702961930918e-11,1.18924136703815e-11,1.89962888387541e-11,NaN,NaN,-1.2605119763646,0.000370723751092917,643.040221236667,1746,MFB,HPF
MFB_LPF,661.378749704443,4045.02366196015,2319.80478769854,2.65788972467235e-10,5.46709679998214e-11,NaN,NaN,NaN,-3.50752846040974,0.328627574050157,431009.673365802,1933,MFB,LPF
VCVS_BSF,2342.12382326125,2342.12382326125,NaN,2.49942102224964e-12,2.49942102224964e-12,NaN,10082.5265673621,7270.00150141479,1.72104957550505,1.79243319276269,27187599.3775186,1302,VCVS,BSF
MFB_BPF,16107.3014506012,1610.13671990739,NaN,1.3717866613265e-11,1.07645567706383e-10,NaN,NaN,NaN,-576741.311729814,0.100109084651942,813272.330954561,1824,MFB,BPF
VCVS_BPF,41447.7839507236,41447.7839507236,NaN,1.15181360796959e-12,1.15181360796959e-12,NaN,10068.8061461251,2439.10629336873,1.24224384281223,0.568907123955064,3333777.49872516,881,VCVS,BPF
MFB_HPF,20259.4422419311,854755.044631267,NaN,2.58906662889763e-11,5.52558333099547e-11,3.71315956148657e-11,NaN,NaN,-1.43416917897843,0.0411101509620471,26700.8250078977,1452,MFB,HPF
VCVS_BPF,186764.47250094,186764.47250094,NaN,1.42132799923653e-10,1.42132799923653e-10,NaN,10219.2339034889,7342.88451092759,1.7185357121947,0.780357290886857,5995.5848654338,915,VCVS,BPF
VCVS_LPF,310840.923051977,310840.923051977,NaN,4.65429298303895e-10,4.65429298303895e-10,NaN,10155.4920510997,1716.71723762675,1.16904323581651,0.546162541662172,1100.09001672109,828,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,18126.085171755,18126.085171755,75296.2952725571,4.93934543311667e-11,4.93934543311667e-11,2.14118901318771e-10,10029.4557761379,6611.17290625984,2.37118725949678,0.691201046391305,93818.4389292802,2195,ACTIVE_OTHER,BPF
VCVS_BSF,76673.1853322138,76673.1853322138,NaN,9.30810965935197e-10,9.30810965935197e-10,NaN,10356.2815451845,7093.30349373807,1.68492764152751,1.58693705288543,2230.05274194655,1261,VCVS,BSF
PASSIVE_RLC_BPF,1541.61205796804,NaN,NaN,2.39670583500617e-11,NaN,NaN,NaN,NaN,1,10,402811.904947493,160,PASSIVE,BPF
ACTIVE_OTHER_CASCADED_VCVS,424967.253263216,424967.253263216,1277.78466064007,1.60091920088346e-10,1.60091920088346e-10,2.45554695647182e-10,10117.02747182,8632.17768009487,3.46130455328294,0.877591930730684,254790.097993493,2642,ACTIVE_OTHER,BPF
VCVS_HPF,1367.31296221865,1367.31296221865,NaN,2.56830085080836e-12,2.56830085080836e-12,NaN,10175.3913041127,8826.21382373448,1.86740780378315,0.882930328621594,45321711.8258642,1187,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,119108.753415284,119108.753415284,1440.12592308541,1.74922103912404e-11,1.74922103912404e-11,8.30434661861979e-11,10061.5912321632,1109.73956307665,1.55358754215303,0.576946462338204,703596.732393683,2196,ACTIVE_OTHER,LPF
PASSIVE_RC,234840.57207373,NaN,NaN,7.07350464265714e-12,NaN,NaN,NaN,NaN,1,NaN,95810.3350886376,72,PASSIVE,HPF
ACTIVE_OTHER_CASCADED_VCVS,14661.4859687053,14661.4859687053,841351.59811254,3.16342083054844e-12,3.16342083054844e-12,1.00736779823349e-09,10285.346136613,14009.4668895977,3.00866569764504,1.07344042236534,1715848.51057723,2383,ACTIVE_OTHER,HPF
MFB_HPF,5421.97984745129,147450289.813309,NaN,7.21482230876295e-11,1.00462946338601e-10,1.44755529103989e-11,NaN,NaN,-0.200636305246454,0.00616061660639106,4667.64513708139,1914,MFB,HPF
VCVS_HPF,1091.80139739804,1091.80139739804,NaN,4.44789638897598e-12,4.44789638897598e-12,NaN,9967.88184989863,5956.16670147472,1.59753584474271,0.713030701177918,32773424.5378394,1101,VCVS,HPF
ACTIVE_OTHER_CASCADED_VCVS,35904.3317443972,35904.3317443972,15792.6950185647,2.05103853805283e-11,2.05103853805283e-11,7.95872673523399e-12,10035.8025828817,12680.0948198629,4.53727822645329,1.18116070297938,741187.332701602,2693,ACTIVE_OTHER,BPF
VCVS_BPF,23102.1871885221,23102.1871885221,NaN,9.94852080278774e-12,9.94852080278774e-12,NaN,9612.4246847599,12479.9563525901,2.29831512462996,1.42514116393436,692482.050549134,1039,VCVS,BPF
ACTIVE_OTHER_CASCADED_VCVS,292464.086236545,292464.086236545,1527.18040852275,6.30854712382565e-12,6.30854712382565e-12,5.93870984807071e-11,9759.5277565789,4168.76631415696,1.9534625182476,0.624414351582714,920551.185850012,2680,ACTIVE_OTHER,LPF
VCVS_BSF,3556.4771253297,3556.4771253297,NaN,2.83972342791478e-12,2.83972342791478e-12,NaN,10110.5000240709,5788.74842439019,1.57254818363171,1.1697224829879,15758833.517458,1029,VCVS,BSF
PASSIVE_RLC_BSF,34.9404915873502,NaN,NaN,5.89859476627484e-11,NaN,NaN,NaN,NaN,1,10,480194.839549727,33,PASSIVE,BSF
MFB_HPF,2270.09439830136,2171488201.72029,NaN,1.68214811448486e-11,1.86541976054291e-11,6.20434054705383e-10,NaN,NaN,-36.883437871069,4.54677906392398e-06,666.320746800449,1869,MFB,HPF
VCVS_LPF,3063.12644124432,3063.12644124432,NaN,7.52800221569778e-10,7.52800221569778e-10,NaN,9939.58853917728,8638.72570472903,1.86912306990165,0.884269519861045,69020.0817259723,1247,VCVS,LPF
ACTIVE_OTHER_CASCADED_VCVS,135321.501370988,135321.501370988,41629.197821184,1.46442208821082e-12,1.46442208821082e-12,1.29944800147635e-10,10036.0382694022,8352.85959606858,3.36788814407661,0.858509240017967,416276.808592453,2395,ACTIVE_OTHER,BPF
ACTIVE_OTHER_CASCADED_VCVS,21926.1579294064,21926.1579294064,221447.812321843,8.57510606293548e-10,8.57510606293548e-10,1.81261603016123e-11,10177.0337941386,3691.4068527078,2.09920042130328,0.64795565765444,24057.4012082586,2654,ACTIVE_OTHER,HPF
VCVS_HPF,63370.880344893,63370.880344893,NaN,1.76812401498872e-10,1.76812401498872e-10,NaN,10088.9389916453,6988.82733608366,1.69272173633631,0.764948081671203,14204.2290999748,909,VCVS,HPF
PASSIVE_RLC_BPF,175.073082143213,NaN,NaN,1.0758254598448e-12,NaN,NaN,NaN,NaN,1,10,13106.8244734468,330,PASSIVE,BPF
MFB_LPF,10587.293128352,69995.4870699126,10927.0317881829,7.42640807376039e-10,4.10133562759076e-11,NaN,NaN,NaN,-1.03208928436307,0.768344272305355,32974.783155352,1961,MFB,LPF
PASSIVE_RLC_BPF,149.69371450356,NaN,NaN,3.26800698466119e-10,NaN,NaN,NaN,NaN,1,10,9940.0292137565,212,PASSIVE,BPF
PASSIVE_RLC_BPF,8231.80383426029,NaN,NaN,2.30358655181044e-10,NaN,NaN,NaN,NaN,1,10,1810.05060137291,252,PASSIVE,BPF
VCVS_HPF,790595.347974081,790595.347974081,NaN,2.3029054487599e-12,2.3029054487599e-12,NaN,9755.88926038093,3790.37873002938,1.38852211509024,0.62054838565532,87415.7664510562,1174,VCVS,HPF
